SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2055322,159286,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-63,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2358825,342196,Cash loans,13417.425,112500.0,144864.0,,112500.0,SUNDAY,11,Y,1,,,,XNA,Refused,-1031,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,,,,,,
1746142,148645,Consumer loans,11404.485,65205.0,64323.0,3915.0,65205.0,SATURDAY,10,Y,1,0.0624841130908131,,,XAP,Approved,-2693,XNA,XAP,Family,New,Audio/Video,POS,XNA,Regional / Local,1080,Consumer electronics,6.0,low_normal,POS household without interest,365243.0,-2662.0,-2512.0,-2512.0,-2503.0,1.0
2747944,437470,Consumer loans,17247.735,133632.0,166806.0,0.0,133632.0,SATURDAY,10,Y,1,0.0,,,XAP,Approved,-525,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,221,Consumer electronics,12.0,middle,POS household with interest,365243.0,-494.0,-164.0,-224.0,-216.0,0.0
2181432,309371,Cash loans,11781.585,135000.0,148365.0,,135000.0,TUESDAY,14,Y,1,,,,XNA,Approved,-102,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-72.0,438.0,-72.0,-69.0,1.0
1565168,362576,Consumer loans,12804.885,212620.5,108931.5,112500.0,212620.5,SUNDAY,10,Y,1,0.5533211276296608,,,XAP,Approved,-375,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,3560,Consumer electronics,10.0,middle,POS household with interest,365243.0,-344.0,-74.0,-194.0,-186.0,0.0
1558282,132322,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-63,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1696619,356285,Cash loans,13114.98,112500.0,119925.0,0.0,112500.0,FRIDAY,17,Y,1,0.0,,,XNA,Approved,-2121,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2091.0,-1761.0,-1761.0,-1755.0,1.0
2674494,192044,Cash loans,10143.045,45000.0,52128.0,,45000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-961,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,6.0,high,Cash X-Sell: high,365243.0,-930.0,-780.0,-780.0,-773.0,0.0
2720474,100170,Cash loans,5299.785,49500.0,67086.0,,49500.0,FRIDAY,14,Y,1,,,,Everyday expenses,Approved,-1656,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,24.0,high,Cash Street: high,365243.0,-1626.0,-936.0,-936.0,-933.0,1.0
1671291,225594,Revolving loans,11250.0,0.0,450000.0,,,FRIDAY,13,N,0,,,,XAP,Refused,-1208,XNA,LIMIT,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1707724,279056,Cash loans,,0.0,0.0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-366,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2223780,366492,Cash loans,,0.0,0.0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-228,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1157856,268114,Consumer loans,15910.695,97546.5,78016.5,19530.0,97546.5,FRIDAY,14,Y,1,0.218049293973084,,,XAP,Approved,-81,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-46.0,104.0,365243.0,365243.0,0.0
1143258,243497,Consumer loans,11531.025,93762.0,93762.0,0.0,93762.0,THURSDAY,8,Y,1,0.0,,,XAP,Approved,-110,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-80.0,250.0,365243.0,365243.0,0.0
1474458,224690,Cash loans,21220.74,112500.0,116212.5,,112500.0,TUESDAY,9,Y,1,,,,XNA,Approved,-854,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,low_normal,Cash X-Sell: low,365243.0,-824.0,-674.0,-674.0,-667.0,1.0
1694739,142727,Cash loans,50788.035,1552500.0,1736937.0,,1552500.0,THURSDAY,15,Y,1,,,,XNA,Refused,-635,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
1644554,293790,Cash loans,33620.985,450000.0,481185.0,,450000.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-296,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-266.0,244.0,-56.0,-54.0,1.0
2316086,298029,Consumer loans,6312.87,29691.0,27823.5,2970.0,29691.0,TUESDAY,17,Y,1,0.1050416483998246,,,XAP,Approved,-1919,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,1000,Consumer electronics,5.0,middle,POS household with interest,365243.0,-1888.0,-1768.0,-1768.0,-1760.0,0.0
1585033,362696,Consumer loans,4038.885,21307.5,20124.0,2133.0,21307.5,TUESDAY,16,Y,1,0.1043730470903944,,,XAP,Approved,-2570,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,40,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2537.0,-2387.0,-2387.0,-2383.0,1.0
1255642,269492,Consumer loans,29893.455,161536.5,168466.5,0.0,161536.5,MONDAY,14,Y,1,0.0,,,XAP,Approved,-627,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1350,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-596.0,-446.0,-446.0,-432.0,0.0
2783802,395517,Revolving loans,22500.0,0.0,450000.0,,,FRIDAY,17,Y,1,,,,XAP,Approved,-1179,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,-1117.0,-1072.0,365243.0,365243.0,365243.0,0.0
2167314,430936,Cash loans,9586.305,90000.0,95940.0,,90000.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-516,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-486.0,-156.0,-156.0,-148.0,1.0
2831871,334489,Cash loans,23842.935,450000.0,524844.0,,450000.0,THURSDAY,10,Y,1,,,,XNA,Approved,-1434,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1404.0,-354.0,-1044.0,-1039.0,1.0
1269611,448532,Consumer loans,,91575.0,91575.0,0.0,91575.0,FRIDAY,11,Y,1,0.0,,,XAP,Unused offer,-592,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,84,Connectivity,,XNA,POS mobile with interest,,,,,,
1709548,277233,Revolving loans,11250.0,0.0,450000.0,,,THURSDAY,11,N,0,,,,XAP,Refused,-1118,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1362393,248439,Consumer loans,13788.315,89365.5,95656.5,0.0,89365.5,SUNDAY,17,Y,1,0.0,,,XAP,Approved,-241,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Regional / Local,147,Consumer electronics,8.0,middle,POS household with interest,365243.0,-210.0,0.0,365243.0,365243.0,0.0
1278477,417696,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-206,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2551522,212060,Cash loans,10080.0,90000.0,90000.0,0.0,90000.0,TUESDAY,14,Y,1,0.0,,,Everyday expenses,Refused,-2018,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,12.0,high,Cash Street: high,,,,,,
2639648,195264,Cash loans,12471.885,121500.0,182430.0,,121500.0,TUESDAY,16,Y,1,,,,Repairs,Refused,-463,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,,,,,,
1973836,224394,Consumer loans,9452.745,111132.0,133137.0,0.0,111132.0,FRIDAY,15,Y,1,0.0,,,XAP,Approved,-1531,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,1775,Consumer electronics,24.0,high,POS household with interest,365243.0,-1500.0,-810.0,-810.0,-801.0,0.0
1608801,366254,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-433,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2204129,277441,Cash loans,24172.65,229500.0,241920.0,,229500.0,TUESDAY,14,Y,1,,,,XNA,Approved,-357,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-327.0,3.0,-87.0,-79.0,1.0
2827592,336858,Revolving loans,11250.0,225000.0,225000.0,,225000.0,SATURDAY,9,Y,1,,,,XAP,Refused,-1049,XNA,HC,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),4,XNA,0.0,XNA,Card Street,,,,,,
2115843,232595,Consumer loans,4718.97,28665.0,22950.0,5715.0,28665.0,THURSDAY,12,Y,1,0.2171342942771513,,,XAP,Approved,-347,Cash through the bank,XAP,,Refreshed,Computers,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-311.0,-161.0,-161.0,-155.0,0.0
2795996,101554,Cash loans,12528.0,225000.0,225000.0,,225000.0,WEDNESDAY,19,Y,1,,,,XNA,Approved,-503,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,high,Cash X-Sell: high,365243.0,-473.0,937.0,-83.0,-74.0,0.0
1289796,443760,Cash loans,26437.725,715500.0,715500.0,,715500.0,THURSDAY,10,Y,1,,,,XNA,Approved,-1002,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,54.0,middle,Cash X-Sell: middle,365243.0,-972.0,618.0,365243.0,365243.0,0.0
2031583,437121,Cash loans,,0.0,0.0,,,SUNDAY,12,Y,1,,,,XNA,Canceled,-387,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1957128,150172,Revolving loans,,0.0,0.0,,,TUESDAY,4,Y,1,,,,XAP,Canceled,-129,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2831767,198840,Consumer loans,24393.06,227214.0,219559.5,22725.0,227214.0,SUNDAY,16,Y,1,0.1021509461360132,,,XAP,Approved,-2491,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,3854,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2459.0,-2189.0,-2189.0,-2183.0,1.0
2085166,275712,Consumer loans,10941.795,56205.0,59170.5,0.0,56205.0,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-272,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,6.0,middle,POS household with interest,365243.0,-241.0,-91.0,-121.0,-117.0,0.0
1005293,133098,Cash loans,29707.245,585000.0,654498.0,,585000.0,SATURDAY,10,Y,1,,,,XNA,Approved,-659,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-629.0,421.0,365243.0,365243.0,1.0
2144502,329509,Cash loans,94735.215,945000.0,972441.0,,945000.0,WEDNESDAY,7,Y,1,,,,XNA,Approved,-658,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-628.0,-298.0,-568.0,-562.0,1.0
2808362,205078,Consumer loans,10532.25,29025.0,29790.0,0.0,29025.0,WEDNESDAY,7,Y,1,0.0,,,XAP,Refused,-1017,XNA,LIMIT,Family,Repeater,Computers,POS,XNA,Regional / Local,140,Consumer electronics,3.0,middle,POS household with interest,,,,,,
1556442,401371,Cash loans,17971.38,225000.0,247275.0,,225000.0,TUESDAY,7,Y,1,,,,XNA,Approved,-1310,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1280.0,-770.0,-1010.0,-1004.0,1.0
1899738,414834,Consumer loans,4896.945,25425.0,24016.5,2542.5,25425.0,SATURDAY,17,Y,1,0.1042589569021286,,,XAP,Approved,-1916,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,106,Consumer electronics,6.0,high,POS household with interest,365243.0,-1874.0,-1724.0,-1724.0,-1719.0,0.0
1729260,260637,Consumer loans,3016.035,24331.5,24066.0,2434.5,24331.5,FRIDAY,16,Y,1,0.1000506336930177,,,XAP,Refused,-1182,Cash through the bank,SCO,Family,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,high,POS mobile with interest,,,,,,
1809737,230341,Cash loans,,0.0,0.0,,,FRIDAY,18,Y,1,,,,XNA,Canceled,-160,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2076957,294824,Consumer loans,7054.245,58941.0,64129.5,0.0,58941.0,MONDAY,9,Y,1,0.0,,,XAP,Approved,-622,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,2194,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-591.0,-321.0,-351.0,-343.0,0.0
1170535,280734,Consumer loans,9576.675,112590.0,134883.0,0.0,112590.0,SATURDAY,8,Y,1,0.0,,,XAP,Approved,-2179,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,628,Consumer electronics,24.0,high,POS household with interest,365243.0,-2148.0,-1458.0,-1458.0,-1436.0,0.0
1026671,164647,Cash loans,43839.0,450000.0,450000.0,,450000.0,THURSDAY,11,Y,1,,,,XNA,Approved,-288,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,0,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-258.0,72.0,365243.0,365243.0,0.0
1637474,132779,Cash loans,,0.0,0.0,,,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-439,XNA,XAP,,Repeater,XNA,XNA,XNA,Country-wide,30,Connectivity,,XNA,Cash,,,,,,
2265709,428331,Consumer loans,7803.0,35221.5,37314.0,0.0,35221.5,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-360,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-329.0,-179.0,-179.0,-174.0,0.0
1754205,347193,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Refused,-379,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2237933,313475,Revolving loans,18000.0,0.0,360000.0,,,MONDAY,12,Y,1,,,,XAP,Approved,-598,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2425732,122419,Cash loans,43510.59,229500.0,235710.0,,229500.0,WEDNESDAY,14,Y,1,,,,XNA,Approved,-694,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-664.0,-514.0,-514.0,-508.0,1.0
1953832,263813,Consumer loans,7488.09,150615.0,40000.5,112500.0,150615.0,TUESDAY,17,Y,1,0.8034250856405537,,,XAP,Approved,-2018,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,2728,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1987.0,-1837.0,-1897.0,-1894.0,0.0
2640044,381462,Revolving loans,9000.0,180000.0,180000.0,,180000.0,SUNDAY,13,Y,1,,,,XAP,Approved,-290,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-290.0,-249.0,365243.0,365243.0,365243.0,0.0
2814901,328672,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-203,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1471492,306622,Cash loans,8610.12,112500.0,127350.0,0.0,112500.0,FRIDAY,17,Y,1,0.0,,,XNA,Approved,-2149,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,24.0,high,Cash Street: high,365243.0,-2119.0,-1429.0,-1459.0,-1454.0,1.0
1103816,221265,Cash loans,4674.78,67500.0,76410.0,,67500.0,THURSDAY,11,Y,1,,,,XNA,Approved,-775,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-745.0,-55.0,-55.0,-51.0,1.0
1222185,195203,Cash loans,,0.0,0.0,,,MONDAY,14,Y,1,,,,XNA,Canceled,-375,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2193407,380015,Cash loans,45506.025,1129500.0,1227901.5,,1129500.0,FRIDAY,5,Y,1,,,,XNA,Approved,-1075,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_action,Cash X-Sell: low,365243.0,-1042.0,8.0,-352.0,-345.0,0.0
2530186,268227,Revolving loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XAP,Canceled,-250,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2139367,378279,Revolving loans,,0.0,0.0,,,TUESDAY,3,Y,1,,,,XAP,Canceled,-296,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2292172,354596,Cash loans,10319.715,90000.0,107311.5,,90000.0,FRIDAY,13,Y,1,,,,XNA,Approved,-301,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-271.0,59.0,365243.0,365243.0,1.0
2413343,102196,Consumer loans,8211.555,87075.0,68544.0,26122.5,87075.0,SATURDAY,11,Y,1,0.3005263453568818,,,XAP,Approved,-1577,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,58,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1541.0,-1271.0,-1271.0,-1267.0,0.0
2826997,441512,Consumer loans,17577.945,142650.0,152851.5,0.0,142650.0,THURSDAY,9,Y,1,0.0,,,XAP,Approved,-432,XNA,XAP,,New,Furniture,POS,XNA,Stone,150,Industry,10.0,middle,POS industry with interest,365243.0,-401.0,-131.0,-131.0,-128.0,0.0
1992619,172197,Cash loans,31747.635,463500.0,582804.0,,463500.0,MONDAY,6,Y,1,,,,XNA,Refused,-22,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash Street: middle,,,,,,
1744237,332328,Consumer loans,7487.64,52641.0,56983.5,0.0,52641.0,WEDNESDAY,9,Y,1,0.0,,,XAP,Approved,-2638,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,-1,Consumer electronics,10.0,high,POS household with interest,365243.0,-2607.0,-2337.0,-2397.0,-2389.0,1.0
1639918,352033,Consumer loans,16674.705,200007.0,234855.0,0.0,200007.0,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-1349,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Country-wide,2500,Consumer electronics,24.0,high,POS household with interest,365243.0,-1318.0,-628.0,-748.0,-739.0,0.0
2500470,258534,Consumer loans,5835.195,28323.0,29817.0,0.0,28323.0,WEDNESDAY,18,Y,1,0.0,,,XAP,Approved,-1058,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Regional / Local,150,Consumer electronics,6.0,high,POS household with interest,365243.0,-1027.0,-877.0,-877.0,-872.0,0.0
1731572,385236,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-70,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2446218,133447,Revolving loans,3375.0,0.0,67500.0,,,WEDNESDAY,11,Y,1,,,,XAP,Approved,-1083,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-1068.0,-1033.0,365243.0,365243.0,365243.0,0.0
1260325,362253,Consumer loans,7306.29,47700.0,51480.0,0.0,47700.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-185,Cash through the bank,XAP,Family,Repeater,Gardening,POS,XNA,Stone,150,Construction,8.0,low_normal,POS industry with interest,365243.0,-154.0,56.0,-34.0,-31.0,0.0
2643075,423424,Cash loans,38015.55,585000.0,642915.0,,585000.0,SUNDAY,12,Y,1,,,,XNA,Approved,-772,Cash through the bank,XAP,"Spouse, partner",Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,30.0,middle,Cash Street: middle,365243.0,-742.0,128.0,-172.0,-163.0,1.0
1431604,337010,Cash loans,22119.705,202500.0,215865.0,,202500.0,TUESDAY,13,Y,1,,,,XNA,Approved,-644,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-611.0,-281.0,-281.0,-275.0,0.0
1158791,267508,Cash loans,16639.875,202500.0,222547.5,,202500.0,WEDNESDAY,11,Y,1,,,,XNA,Approved,-897,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-867.0,-357.0,-567.0,-564.0,1.0
1336389,232173,Cash loans,21363.75,225000.0,225000.0,,225000.0,TUESDAY,11,Y,1,,,,XNA,Approved,-399,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-369.0,-39.0,-39.0,-30.0,0.0
2206942,189554,Cash loans,24487.65,711000.0,833008.5,,711000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-310,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-280.0,1490.0,365243.0,365243.0,1.0
1691384,247652,Cash loans,56076.705,450000.0,532516.5,,450000.0,THURSDAY,9,Y,1,,,,XNA,Approved,-568,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-538.0,-208.0,-328.0,-320.0,1.0
2107634,320271,Cash loans,34667.325,450000.0,566644.5,,450000.0,SATURDAY,12,Y,1,,,,Repairs,Approved,-508,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,365243.0,-478.0,212.0,365243.0,365243.0,1.0
2206154,378691,Consumer loans,8762.58,166018.5,194508.0,0.0,166018.5,FRIDAY,15,Y,1,0.0,,,XAP,Approved,-935,Cash through the bank,XAP,,New,Medical Supplies,POS,XNA,Country-wide,15,Industry,24.0,low_action,POS others without interest,365243.0,-877.0,-187.0,-187.0,-184.0,0.0
2522311,278632,Consumer loans,16310.34,85365.0,89874.0,0.0,85365.0,SUNDAY,9,Y,1,0.0,,,XAP,Approved,-289,XNA,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,150,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-266.0,-109.0,-266.0,-261.0,1.0
1609960,186326,Cash loans,44863.875,454500.0,472500.0,,454500.0,FRIDAY,11,Y,1,,,,XNA,Approved,-88,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-58.0,272.0,365243.0,365243.0,1.0
2069806,395750,Consumer loans,5279.85,41166.0,45243.0,0.0,41166.0,MONDAY,11,Y,1,0.0,,,XAP,Approved,-2287,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,28,Connectivity,12.0,high,POS mobile with interest,365243.0,-2256.0,-1926.0,-1926.0,-1511.0,1.0
2373246,282598,Cash loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XNA,Refused,-217,XNA,SCOFR,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2204358,251465,Cash loans,25227.63,229500.0,253737.0,,229500.0,TUESDAY,13,Y,1,,,,XNA,Approved,-174,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-144.0,186.0,-114.0,-106.0,1.0
1387789,108902,Consumer loans,4178.835,30690.0,33727.5,0.0,30690.0,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-1311,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,41,Connectivity,12.0,high,POS mobile with interest,365243.0,-1280.0,-950.0,-950.0,-946.0,0.0
