SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1549623,428645,-18,,,Signed,0,0
2342464,136219,-20,9.0,0.0,Active,0,0
1672863,436586,-18,24.0,17.0,Active,0,0
1096144,218047,-81,48.0,48.0,Active,0,0
2069815,282311,-21,12.0,9.0,Active,0,0
2118107,183421,-73,11.0,2.0,Active,0,0
1719020,264478,-71,18.0,16.0,Active,0,0
1258295,173834,-78,6.0,1.0,Active,0,0
1005742,136813,-86,8.0,8.0,Active,0,0
2760124,304274,-6,60.0,49.0,Active,0,0
1719055,314424,-73,12.0,9.0,Active,0,0
1062178,311595,-23,24.0,23.0,Active,0,0
1233471,346892,-16,18.0,14.0,Active,0,0
2105944,124511,-13,8.0,4.0,Active,0,0
1740846,415206,-47,5.0,0.0,Completed,0,0
1698072,416922,-95,10.0,3.0,Active,0,0
1617804,132483,-84,23.0,18.0,Active,0,0
2144846,438126,-9,6.0,4.0,Active,0,0
2467487,187040,-64,6.0,1.0,Active,0,0
2768591,321551,-18,24.0,23.0,Active,0,0
2429046,371681,-84,12.0,12.0,Active,0,0
1714289,445529,-45,12.0,9.0,Active,0,0
1594304,284910,-5,42.0,31.0,Active,0,0
2328874,111702,-18,6.0,4.0,Active,0,0
2300156,410029,-81,12.0,7.0,Active,0,0
1698660,259488,-27,36.0,32.0,Active,0,0
2317393,242587,-36,10.0,7.0,Active,0,0
1831067,379481,-12,36.0,12.0,Active,0,0
1975683,436097,-94,10.0,4.0,Active,0,0
2121305,437392,-32,36.0,21.0,Active,0,0
2717294,109069,-10,12.0,6.0,Active,0,0
1287255,270843,-17,12.0,8.0,Active,0,0
1577631,136234,-18,25.0,9.0,Active,0,0
2707977,302865,-77,10.0,3.0,Active,0,0
2642966,184601,-22,18.0,9.0,Active,0,0
2487337,361129,-55,10.0,1.0,Active,0,0
2623396,427166,-91,10.0,9.0,Active,0,0
1320734,146598,-38,12.0,12.0,Active,0,0
2572454,199807,-11,10.0,5.0,Active,0,0
1644774,414795,-32,60.0,46.0,Active,0,0
2129996,428170,-2,12.0,2.0,Active,0,0
1841059,274774,-14,12.0,12.0,Active,0,0
2818785,206960,-82,10.0,9.0,Active,0,0
2445044,198766,-63,10.0,0.0,Completed,0,0
1366971,165651,-39,14.0,10.0,Active,0,0
2835735,396877,-11,24.0,18.0,Active,0,0
1499191,326833,-21,12.0,6.0,Active,0,0
2546199,252932,-96,12.0,0.0,Active,0,0
2259308,194594,-14,6.0,6.0,Active,0,0
2413760,200617,-6,8.0,6.0,Active,0,0
1172303,367806,-7,36.0,24.0,Active,0,0
1423629,344060,-14,19.0,1.0,Active,0,0
2491633,272411,-1,6.0,5.0,Active,0,0
2260566,132555,-57,10.0,1.0,Active,0,0
1050054,325569,-46,12.0,2.0,Active,0,0
1656246,239049,-7,24.0,5.0,Active,0,0
2824077,397026,-11,48.0,30.0,Active,0,0
2029086,132814,-16,54.0,41.0,Active,0,0
2832285,180856,-23,24.0,17.0,Active,0,0
2500374,229124,-8,36.0,7.0,Active,0,0
1648097,279474,-78,4.0,4.0,Signed,0,0
1883181,267686,-18,6.0,5.0,Active,0,0
1792538,380767,-12,12.0,9.0,Active,0,0
1235634,179464,-13,36.0,35.0,Active,0,0
2155459,417708,-86,6.0,6.0,Active,0,0
1429849,316388,-38,12.0,5.0,Active,0,0
2580413,362309,-92,10.0,1.0,Active,0,0
2099931,147763,-6,12.0,7.0,Active,0,0
2812949,182749,-81,6.0,4.0,Active,0,0
1594795,385034,-59,12.0,10.0,Active,0,0
2629566,347627,-40,10.0,0.0,Completed,0,0
2700845,292570,-33,12.0,7.0,Active,0,0
1624474,205427,-23,12.0,3.0,Active,0,0
1517888,105001,-25,24.0,22.0,Active,0,0
1716695,384009,-41,8.0,0.0,Completed,0,0
1730386,429493,-47,36.0,35.0,Active,0,0
1319171,405879,-33,6.0,6.0,Active,0,0
2682206,232823,-50,42.0,31.0,Active,0,0
1496881,189743,-84,10.0,6.0,Active,0,0
1643033,322818,-13,12.0,8.0,Active,0,0
1481333,281688,-96,6.0,2.0,Active,0,0
2159003,291400,-11,36.0,32.0,Active,0,0
1980841,132105,-26,12.0,9.0,Active,0,0
1058594,271583,-20,48.0,43.0,Active,0,0
1564905,284535,-13,12.0,11.0,Active,0,0
1451219,442589,-38,12.0,2.0,Active,0,0
1646502,153422,-17,36.0,29.0,Active,0,0
1495733,430017,-49,10.0,1.0,Active,3,3
1643955,348993,-9,10.0,9.0,Active,0,0
2712510,447078,-26,12.0,9.0,Active,0,0
1345047,387191,-28,24.0,16.0,Active,0,0
1322948,227908,-48,6.0,5.0,Active,0,0
2592909,339254,-25,6.0,0.0,Active,0,0
2342493,121575,-21,6.0,3.0,Active,0,0
1356075,243997,-13,30.0,11.0,Active,0,0
1973686,171115,-28,6.0,5.0,Active,0,0
2526233,204636,-30,10.0,9.0,Active,0,0
1409144,272681,-16,8.0,0.0,Completed,0,0
2671794,253960,-34,12.0,12.0,Active,0,0
1669107,137773,-17,3.0,0.0,Completed,0,0
2529022,206116,-78,23.0,9.0,Active,0,0
1319526,183425,-28,30.0,23.0,Active,0,0
1820118,375859,-28,30.0,19.0,Active,0,0
1263742,412758,-41,10.0,10.0,Active,0,0
2370950,230532,-45,6.0,4.0,Active,0,0
1365081,202981,-14,16.0,0.0,Completed,0,0
1045891,311751,-16,36.0,33.0,Active,9,9
1378625,354278,-3,6.0,5.0,Active,0,0
2833293,440732,-12,24.0,12.0,Active,0,0
1644813,307454,-14,12.0,4.0,Active,0,0
1797312,274974,-6,24.0,4.0,Active,0,0
1083508,401189,-24,12.0,8.0,Active,0,0
2610240,254924,-15,14.0,11.0,Active,0,0
2770375,428543,-21,36.0,36.0,Active,0,0
1117520,193028,-88,12.0,10.0,Active,0,0
2821315,361972,-82,10.0,2.0,Active,0,0
2668273,228448,-54,10.0,5.0,Active,0,0
2384458,140535,-74,10.0,0.0,Active,0,0
2328330,145167,-17,6.0,6.0,Active,0,0
1110627,274033,-12,24.0,15.0,Active,0,0
1661038,124528,-45,18.0,1.0,Active,0,0
1941147,356035,-89,6.0,5.0,Active,0,0
1443501,115113,-5,24.0,14.0,Active,0,0
2111214,235449,-59,11.0,3.0,Active,0,0
1886803,324939,-64,43.0,31.0,Active,0,0
1290159,187467,-31,18.0,14.0,Active,0,0
1509184,383062,-90,12.0,1.0,Active,0,0
2648765,353330,-91,12.0,10.0,Active,0,0
2658504,277861,-76,4.0,0.0,Active,360,0
1037656,172500,-26,24.0,17.0,Active,0,0
1469514,141792,-18,12.0,3.0,Active,0,0
2557311,178296,-7,12.0,10.0,Active,0,0
1874332,305425,-5,10.0,1.0,Active,0,0
2082625,353788,-22,36.0,31.0,Active,0,0
1970596,210802,-70,18.0,4.0,Active,0,0
1365203,343383,-17,24.0,20.0,Active,0,0
2496704,353795,-95,10.0,2.0,Active,0,0
1440225,236004,-74,11.0,4.0,Active,0,0
1568112,151945,-89,10.0,6.0,Active,0,0
1412451,331671,-33,6.0,6.0,Active,0,0
1085850,399896,-15,17.0,8.0,Active,0,0
2439195,306237,-23,12.0,11.0,Active,0,0
2427738,386158,-32,60.0,48.0,Active,0,0
1895161,211034,-21,36.0,34.0,Active,0,0
1831266,262962,-75,11.0,11.0,Signed,0,0
1259354,233375,-9,12.0,11.0,Active,0,0
1574175,228935,-11,12.0,9.0,Active,0,0
1900454,241275,-21,36.0,28.0,Active,0,0
2714298,312348,-56,12.0,4.0,Active,0,0
2480484,451140,-34,12.0,0.0,Completed,0,0
2181622,185406,-40,24.0,13.0,Active,0,0
1531770,363206,-93,12.0,11.0,Active,0,0
1995533,102324,-70,9.0,6.0,Active,0,0
2317865,336779,-82,36.0,34.0,Active,0,0
2328447,426261,-93,10.0,9.0,Active,0,0
2466398,449629,-44,10.0,5.0,Active,0,0
1385018,427153,-52,10.0,10.0,Active,0,0
2516858,391023,-65,12.0,5.0,Active,0,0
1697181,371774,-31,18.0,16.0,Active,0,0
2276867,148886,-6,12.0,12.0,Active,0,0
2660708,193532,-14,10.0,4.0,Active,0,0
2363825,280086,-69,8.0,3.0,Active,0,0
1870044,212098,-38,24.0,17.0,Active,0,0
1310171,311230,-40,12.0,11.0,Active,0,0
2295280,154788,-8,48.0,13.0,Active,0,0
1133320,329563,-18,10.0,4.0,Active,0,0
1411937,281086,-4,10.0,8.0,Active,0,0
1801297,453043,-21,24.0,22.0,Active,0,0
1659054,395052,-5,48.0,26.0,Active,0,0
2443865,165430,-7,36.0,34.0,Active,0,0
1260448,248242,-7,12.0,6.0,Active,0,0
2014138,391952,-53,18.0,8.0,Active,0,0
1485420,340788,-71,24.0,22.0,Active,0,0
1652604,170637,-6,12.0,11.0,Active,0,0
1592869,104005,-14,18.0,13.0,Active,0,0
1783231,152514,-11,6.0,5.0,Active,0,0
2816791,393234,-36,12.0,4.0,Active,0,0
2301060,198358,-13,10.0,9.0,Active,0,0
1591199,264279,-83,17.0,5.0,Active,0,0
1496484,389543,-48,24.0,18.0,Active,0,0
1952339,156828,-13,12.0,9.0,Active,0,0
1567462,349995,-34,42.0,36.0,Active,0,0
2220016,345678,-52,10.0,9.0,Active,0,0
1751490,334900,-68,9.0,2.0,Active,0,0
2440027,350599,-81,8.0,1.0,Active,2,2
2704617,294770,-62,12.0,3.0,Active,0,0
2240045,405886,-15,24.0,23.0,Active,0,0
2831800,150434,-13,24.0,10.0,Active,0,0
1127769,258538,-34,24.0,19.0,Active,0,0
1487733,206701,-13,24.0,24.0,Active,0,0
2773766,129520,-17,12.0,7.0,Active,0,0
2229525,186476,-8,12.0,1.0,Active,0,0
1606339,426914,-19,36.0,30.0,Active,0,0
1661500,361486,-49,8.0,0.0,Completed,0,0
2049671,187884,-3,4.0,3.0,Active,0,0
2477316,119827,-2,19.0,7.0,Active,0,0
1676335,454526,-35,24.0,8.0,Active,0,0
2252655,120754,-9,18.0,4.0,Active,0,0
1214150,377950,-38,12.0,7.0,Active,0,0
2540121,376836,-52,10.0,1.0,Active,0,0
1191873,168832,-8,18.0,2.0,Active,0,0
1685327,443735,-27,12.0,12.0,Active,0,0
2553917,436045,-14,12.0,5.0,Active,0,0
1584566,374779,-21,12.0,0.0,Completed,0,0
1701617,331525,-52,10.0,5.0,Active,0,0
2184598,155110,-45,7.0,0.0,Completed,0,0
1535678,428013,-31,6.0,5.0,Active,0,0
1050233,294094,-68,10.0,7.0,Active,0,0
1519561,204189,-8,12.0,11.0,Active,0,0
1141680,244452,-15,12.0,9.0,Active,0,0
1946622,310023,-37,1.0,0.0,Completed,0,0
1095753,239578,-6,12.0,7.0,Active,0,0
1310605,362835,-47,6.0,3.0,Active,0,0
1041704,134712,-11,48.0,15.0,Active,0,0
2415216,453990,-10,48.0,28.0,Active,0,0
2287069,181380,-16,10.0,9.0,Active,0,0
1950863,379226,-78,10.0,0.0,Completed,0,0
1705258,275747,-7,24.0,21.0,Active,0,0
2334374,441130,-12,28.0,0.0,Active,0,0
2314218,324307,-81,4.0,2.0,Active,0,0
1641042,216357,-11,12.0,9.0,Active,0,0
2178955,269861,-45,12.0,10.0,Active,0,0
1290302,140489,-44,12.0,6.0,Active,0,0
1045457,395005,-1,60.0,39.0,Active,0,0
1503440,410304,-69,12.0,6.0,Active,0,0
1449823,207136,-55,12.0,0.0,Completed,0,0
1698286,259270,-27,12.0,2.0,Active,0,0
2396053,291120,-24,11.0,0.0,Completed,0,0
1620874,334662,-7,6.0,3.0,Active,0,0
2043806,350464,-3,18.0,15.0,Active,0,0
1489099,373178,-53,6.0,0.0,Active,292,0
2594134,366441,-8,10.0,9.0,Active,0,0
2823400,274602,-3,11.0,3.0,Active,0,0
2362558,150121,-19,36.0,27.0,Active,0,0
1067249,360760,-38,24.0,24.0,Active,0,0
1486386,207625,-50,60.0,25.0,Active,0,0
1800131,301951,-37,6.0,2.0,Active,0,0
1701426,350853,-24,12.0,12.0,Active,0,0
2770021,295614,-68,10.0,10.0,Active,0,0
1551397,318117,-10,10.0,6.0,Active,0,0
1276694,150587,-17,30.0,19.0,Active,0,0
1636299,120044,-17,6.0,3.0,Active,0,0
1384686,202024,-58,12.0,0.0,Completed,0,0
1739536,288258,-15,6.0,4.0,Active,0,0
2762256,370539,-7,24.0,5.0,Active,0,0
1367661,279656,-31,6.0,1.0,Active,0,0
1866057,198811,-7,37.0,14.0,Active,0,0
1776554,384353,-18,14.0,13.0,Active,0,0
1388280,198415,-7,24.0,12.0,Active,0,0
1659550,367662,-23,12.0,10.0,Active,0,0
1007504,404432,-21,10.0,9.0,Active,0,0
2023593,208496,-23,10.0,8.0,Active,0,0
1761045,320195,-16,15.0,0.0,Active,0,0
1463446,307964,-20,12.0,3.0,Active,0,0
1405911,289575,-60,12.0,11.0,Active,0,0
2803078,349425,-6,24.0,9.0,Active,0,0
2560986,193613,-53,6.0,4.0,Active,0,0
1320734,146598,-26,12.0,0.0,Completed,0,0
1425273,284245,-14,6.0,3.0,Active,0,0
1290878,138640,-51,13.0,3.0,Active,0,0
2804950,104277,-24,24.0,10.0,Active,0,0
2446190,441256,-41,12.0,11.0,Active,0,0
1617676,445269,-43,12.0,2.0,Active,0,0
1839465,200284,-23,10.0,1.0,Active,0,0
1108178,336485,-57,6.0,3.0,Active,0,0
1886995,376081,-87,10.0,8.0,Active,0,0
2697497,414050,-6,24.0,0.0,Completed,0,0
1251802,123376,-79,12.0,6.0,Active,0,0
1235230,244997,-44,10.0,7.0,Active,0,0
1677877,190416,-69,48.0,30.0,Active,0,0
1364661,168380,-95,5.0,0.0,Completed,0,0
2652498,270938,-18,6.0,5.0,Active,0,0
1569499,218685,-68,18.0,4.0,Active,0,0
1361298,420483,-19,60.0,57.0,Active,0,0
2015818,453989,-61,12.0,5.0,Active,0,0
1084343,270449,-34,24.0,12.0,Active,0,0
2832856,168661,-84,8.0,7.0,Active,0,0
2467703,304666,-87,12.0,10.0,Active,0,0
1006017,353744,-83,8.0,5.0,Active,0,0
1161148,379976,-52,10.0,6.0,Active,0,0
1687565,366577,-28,36.0,35.0,Active,0,0
2681954,313866,-4,60.0,51.0,Active,0,0
2479621,188143,-68,9.0,7.0,Active,0,0
2056348,454135,-10,,,Returned to the store,0,0
2659928,216219,-11,24.0,20.0,Active,0,0
2668581,255951,-59,12.0,3.0,Active,0,0
2486808,320843,-3,24.0,6.0,Active,0,0
2659220,246657,-31,12.0,10.0,Active,0,0
1005089,120201,-61,10.0,8.0,Active,14,0
1154777,326270,-40,24.0,18.0,Active,0,0
1495743,137751,-56,12.0,10.0,Active,0,0
1008866,434004,-39,36.0,28.0,Active,0,0
1326855,247076,-88,10.0,2.0,Active,0,0
2095363,325795,-26,36.0,35.0,Active,0,0
1185995,277166,-25,1.0,0.0,Completed,0,0
1480431,178926,-91,12.0,9.0,Active,0,0
1945864,194259,-88,4.0,0.0,Completed,0,0
1032029,426571,-24,25.0,11.0,Active,0,0
1455257,104949,-15,6.0,4.0,Active,0,0
1682915,158388,-13,12.0,7.0,Active,0,0
2506835,185813,-12,24.0,21.0,Active,0,0
1320967,123850,-47,18.0,1.0,Active,0,0
1931149,367158,-7,18.0,11.0,Active,0,0
1059916,248682,-30,24.0,13.0,Active,0,0
2075385,299992,-71,6.0,6.0,Active,0,0
1711084,418537,-4,36.0,23.0,Active,0,0
2543284,328950,-64,12.0,0.0,Active,6,6
1887626,258925,-2,24.0,0.0,Completed,0,0
1643517,415166,-70,24.0,6.0,Active,0,0
2671154,245610,-54,14.0,17.0,Active,0,0
1398175,448327,-66,6.0,5.0,Active,0,0
2000862,116936,-68,11.0,5.0,Active,0,0
2018226,290290,-10,60.0,59.0,Active,0,0
1871952,396060,-65,16.0,12.0,Active,0,0
1920307,285352,-57,9.0,1.0,Active,0,0
2463056,173559,-29,24.0,8.0,Active,0,0
2299215,427980,-47,18.0,15.0,Active,0,0
1864378,139575,-27,24.0,22.0,Active,0,0
1468397,228266,-53,12.0,5.0,Active,0,0
1481075,387410,-17,18.0,4.0,Active,0,0
2228194,130081,-48,5.0,0.0,Active,0,0
1596394,344023,-43,10.0,6.0,Active,0,0
1161418,339234,-21,24.0,23.0,Active,0,0
2760527,192656,-26,48.0,37.0,Active,0,0
2138116,337464,-38,12.0,6.0,Active,0,0
1255617,416080,-23,5.0,0.0,Completed,0,0
1158917,273728,-77,24.0,19.0,Active,0,0
2646392,424120,-2,6.0,3.0,Active,0,0
1591585,277346,-22,11.0,0.0,Completed,0,0
1839926,243177,-15,24.0,18.0,Active,0,0
2421278,365227,-6,24.0,1.0,Active,0,0
1201232,375015,-24,21.0,0.0,Completed,0,0
1570032,410873,-60,6.0,6.0,Active,0,0
2413053,341008,-13,6.0,5.0,Active,0,0
2778477,379310,-3,24.0,23.0,Active,0,0
1895434,441961,-30,18.0,18.0,Active,0,0
1567147,269311,-25,6.0,5.0,Active,0,0
1776220,395636,-10,24.0,19.0,Active,0,0
1744541,275242,-10,24.0,4.0,Active,0,0
2793317,427151,-70,12.0,2.0,Active,0,0
2318786,276178,-52,5.0,5.0,Active,0,0
1282544,353132,-61,11.0,2.0,Active,0,0
1647987,398397,-36,8.0,2.0,Active,0,0
1855773,425884,-73,12.0,4.0,Active,0,0
2277702,169754,-60,6.0,5.0,Active,18,0
2629049,290827,-29,12.0,0.0,Completed,0,0
2137909,354493,-7,12.0,6.0,Active,0,0
1697420,328273,-22,30.0,27.0,Active,0,0
1520457,303870,-23,12.0,5.0,Active,0,0
1238851,135735,-52,12.0,0.0,Completed,0,0
2622805,182834,-15,18.0,9.0,Active,0,0
1496307,438454,-44,4.0,3.0,Active,0,0
2191248,251218,-12,24.0,5.0,Active,0,0
1080844,241151,-34,10.0,10.0,Active,0,0
1268059,281908,-18,12.0,4.0,Active,0,0
1568658,381717,-20,6.0,2.0,Active,0,0
1566305,131148,-38,12.0,10.0,Active,0,0
1649072,292257,-55,12.0,11.0,Active,0,0
2130798,298697,-32,24.0,11.0,Active,0,0
2179371,143660,-10,48.0,22.0,Active,0,0
1189136,164956,-7,24.0,0.0,Completed,0,0
1761093,198113,-41,4.0,3.0,Active,0,0
1516220,212582,-31,6.0,2.0,Active,0,0
2478711,137988,-23,18.0,4.0,Active,0,0
1494604,444730,-29,24.0,14.0,Active,0,0
2733132,240119,-22,24.0,15.0,Active,0,0
1197604,301584,-35,12.0,5.0,Active,0,0
2585458,277729,-30,30.0,28.0,Active,0,0
1548011,161355,-10,30.0,9.0,Active,0,0
1412957,270667,-45,18.0,12.0,Active,0,0
2396879,320019,-31,12.0,10.0,Active,0,0
1416624,146795,-10,12.0,11.0,Active,0,0
1388173,227430,-25,18.0,12.0,Active,0,0
1880207,424872,-48,12.0,6.0,Active,0,0
1995016,436318,-15,12.0,1.0,Active,0,0
2487667,170123,-11,12.0,9.0,Active,0,0
1945435,438940,-7,18.0,7.0,Active,0,0
1033254,135054,-61,12.0,4.0,Active,0,0
2652619,208688,-35,12.0,2.0,Active,0,0
1251617,422823,-24,18.0,16.0,Active,0,0
1910120,114461,-82,6.0,0.0,Completed,0,0
2391379,410594,-66,18.0,3.0,Active,0,0
1891360,184668,-47,6.0,5.0,Active,0,0
1920888,303898,-4,42.0,28.0,Active,0,0
2403262,252143,-83,8.0,3.0,Active,0,0
1251918,377975,-12,12.0,12.0,Active,0,0
2044485,422280,-5,18.0,0.0,Completed,0,0
1821385,260135,-94,12.0,1.0,Active,0,0
2175078,102153,-65,10.0,7.0,Active,0,0
2541252,227410,-70,12.0,7.0,Active,0,0
2584886,287473,-10,42.0,29.0,Active,0,0
1347902,188410,-81,4.0,4.0,Active,0,0
1445598,427215,-57,10.0,1.0,Active,12,0
2332903,105025,-17,12.0,12.0,Active,0,0
1058442,204903,-16,24.0,19.0,Active,0,0
2008065,300249,-31,24.0,19.0,Active,0,0
1590851,446889,-93,8.0,8.0,Active,0,0
1198497,149737,-86,8.0,4.0,Active,0,0
2801008,241199,-3,36.0,19.0,Active,0,0
1469130,244810,-18,18.0,11.0,Active,0,0
2661612,424792,-51,6.0,1.0,Active,0,0
2570437,403397,-9,36.0,35.0,Active,0,0
2774303,321854,-43,8.0,0.0,Completed,0,0
2606175,136364,-41,12.0,7.0,Active,0,0
2741982,235293,-50,10.0,0.0,Active,0,0
2646509,380827,-6,12.0,5.0,Active,0,0
2800808,176507,-57,12.0,1.0,Active,0,0
2371661,300132,-53,6.0,5.0,Active,0,0
2477479,279949,-37,12.0,1.0,Active,0,0
2702420,206128,-82,11.0,6.0,Active,0,0
1080831,430590,-21,12.0,9.0,Active,0,0
2813624,251749,-86,10.0,0.0,Active,0,0
1268387,157685,-9,9.0,0.0,Completed,0,0
1131985,125337,-6,12.0,8.0,Active,0,0
1495727,330240,-14,24.0,20.0,Active,0,0
1424649,191145,-25,12.0,5.0,Active,0,0
1973955,311923,-80,9.0,4.0,Active,0,0
1986382,202417,-79,8.0,2.0,Active,0,0
1499905,221793,-25,10.0,8.0,Active,0,0
1618154,330555,-46,24.0,17.0,Active,2,2
1536952,413153,-50,7.0,1.0,Active,0,0
1152971,212826,-20,12.0,9.0,Active,0,0
1417879,340805,-89,10.0,3.0,Active,0,0
1267666,186911,-41,18.0,5.0,Active,0,0
2832665,184537,-35,6.0,4.0,Active,0,0
1213140,354131,-15,18.0,14.0,Active,0,0
2817026,399291,-52,24.0,21.0,Active,0,0
2424244,221174,-96,9.0,0.0,Active,116,0
2030003,326653,-4,36.0,14.0,Active,0,0
1884661,286972,-73,16.0,12.0,Active,8,8
1449803,213573,-45,12.0,4.0,Active,0,0
1994868,245919,-13,6.0,4.0,Active,0,0
2130285,282672,-90,12.0,9.0,Active,0,0
1607010,395515,-67,18.0,12.0,Active,0,0
2622119,192811,-58,12.0,8.0,Active,0,0
2179325,143953,-12,12.0,10.0,Active,0,0
2414416,368475,-16,12.0,3.0,Active,0,0
1020666,247509,-61,20.0,5.0,Active,0,0
2257761,311166,-13,36.0,0.0,Completed,0,0
1610561,227367,-33,48.0,42.0,Active,0,0
2082575,314013,-17,6.0,4.0,Active,0,0
2697844,167122,-12,48.0,44.0,Active,0,0
1738644,316910,-30,24.0,22.0,Active,0,0
2464030,138232,-15,18.0,10.0,Active,0,0
2831216,427440,-73,24.0,11.0,Active,0,0
2229478,396934,-75,6.0,2.0,Active,0,0
2167941,283367,-17,24.0,12.0,Active,0,0
1772451,192906,-6,60.0,51.0,Active,0,0
1290731,439239,-25,24.0,22.0,Active,0,0
2605911,453556,-72,12.0,3.0,Active,0,0
2538260,138248,-18,10.0,7.0,Active,0,0
2155344,414547,-84,12.0,12.0,Active,0,0
1640888,233490,-14,12.0,12.0,Active,0,0
2051691,143045,-35,12.0,6.0,Active,0,0
2218087,305179,-53,12.0,3.0,Active,0,0
2551861,188962,-21,18.0,4.0,Active,0,0
1030170,192067,-55,11.0,7.0,Active,0,0
1083147,455347,-32,12.0,2.0,Active,0,0
1144835,236078,-14,36.0,33.0,Active,0,0
1233627,274319,-27,12.0,12.0,Active,0,0
1964591,294548,-26,24.0,21.0,Active,0,0
1434300,182549,-1,48.0,39.0,Active,0,0
1690087,427355,-20,6.0,4.0,Active,0,0
2192296,312295,-18,10.0,10.0,Active,0,0
1963736,140688,-6,6.0,1.0,Active,0,0
1012855,268475,-65,12.0,7.0,Active,0,0
2540170,393378,-25,12.0,10.0,Active,0,0
2424346,375348,-3,24.0,8.0,Active,0,0
2841426,175890,-26,12.0,8.0,Active,0,0
1226606,148714,-30,12.0,11.0,Active,0,0
1875106,400781,-8,6.0,3.0,Active,0,0
1239116,116001,-94,10.0,0.0,Completed,0,0
2509226,354844,-9,48.0,30.0,Active,0,0
1256530,441381,-72,10.0,0.0,Active,446,0
1720353,199720,-8,12.0,9.0,Active,0,0
1496665,195432,-6,18.0,13.0,Active,0,0
1011190,106324,-29,12.0,7.0,Active,0,0
1105165,259650,-6,18.0,1.0,Active,0,0
1619181,167833,-35,10.0,4.0,Active,0,0
1390084,389114,-58,12.0,6.0,Active,0,0
2181956,242206,-16,24.0,18.0,Active,0,0
2016340,446849,-44,16.0,0.0,Active,127,0
2148842,152884,-2,36.0,8.0,Active,0,0
2580725,345444,-35,14.0,0.0,Active,44,0
1409916,279269,-62,12.0,3.0,Active,0,0
2051131,202355,-18,24.0,21.0,Active,0,0
2642627,352982,-19,12.0,10.0,Active,0,0
2708046,143695,-14,18.0,16.0,Active,0,0
2783452,373177,-32,10.0,5.0,Active,0,0
2194453,341098,-72,12.0,10.0,Active,0,0
2517725,255566,-72,10.0,0.0,Active,0,0
2478302,419933,-26,12.0,8.0,Active,0,0
1190426,317914,-18,4.0,0.0,Completed,0,0
2436378,328184,-24,24.0,24.0,Active,0,0
2727602,108229,-95,12.0,11.0,Active,0,0
1418320,243990,-21,24.0,5.0,Active,0,0
2221571,419662,-14,54.0,39.0,Active,0,0
2754952,225359,-13,12.0,10.0,Active,0,0
1645296,435140,-58,12.0,12.0,Active,0,0
1227483,388209,-31,12.0,0.0,Active,0,0
1456692,439953,-33,6.0,5.0,Active,0,0
1334189,351485,-16,10.0,0.0,Active,0,0
2473073,107214,-79,4.0,0.0,Completed,0,0
2563372,340318,-45,54.0,52.0,Active,0,0
1367285,309752,-20,10.0,0.0,Completed,0,0
1315684,143487,-13,10.0,10.0,Active,0,0
1485944,311661,-16,18.0,16.0,Active,0,0
1545690,343760,-73,5.0,1.0,Active,0,0
2827343,430745,-20,18.0,18.0,Active,0,0
2323029,197916,-17,12.0,8.0,Active,0,0
1395446,123752,-11,18.0,5.0,Active,0,0
1693290,452357,-7,12.0,7.0,Active,0,0
2465060,206795,-85,6.0,0.0,Completed,0,0
2192041,276884,-45,18.0,3.0,Active,0,0
1186728,283063,-53,12.0,0.0,Active,0,0
2409071,199615,-4,12.0,4.0,Active,0,0
1216768,436114,-20,12.0,9.0,Active,0,0
1444978,233756,-7,12.0,1.0,Active,0,0
2547714,149768,-76,5.0,3.0,Active,0,0
2180055,371666,-27,42.0,35.0,Active,0,0
2220793,211282,-13,36.0,11.0,Active,0,0
1509274,367507,-12,6.0,2.0,Active,0,0
1264060,143972,-5,6.0,5.0,Active,0,0
2538386,380678,-51,13.0,6.0,Active,0,0
2659682,281723,-27,18.0,9.0,Active,0,0
2108253,348780,-15,24.0,14.0,Active,0,0
1964157,388448,-24,36.0,30.0,Active,0,0
1604859,274699,-78,12.0,11.0,Active,0,0
1439583,245939,-11,18.0,13.0,Active,0,0
2132669,267335,-6,24.0,16.0,Active,0,0
2382445,233141,-34,6.0,6.0,Active,0,0
2259193,177516,-13,12.0,2.0,Active,0,0
2563149,235340,-11,12.0,7.0,Active,0,0
1510022,377728,-3,12.0,1.0,Active,0,0
2165186,342043,-38,12.0,9.0,Active,0,0
2395402,148733,-55,12.0,0.0,Completed,0,0
1905524,169619,-74,12.0,11.0,Active,0,0
2221519,395858,-17,36.0,13.0,Active,0,0
2592750,417011,-10,6.0,6.0,Active,0,0
2730202,378840,-10,17.0,0.0,Active,0,0
1768840,323812,-68,12.0,11.0,Active,0,0
1126601,360397,-35,12.0,10.0,Active,0,0
1009122,209299,-38,24.0,16.0,Active,0,0
1921741,293492,-33,1.0,0.0,Active,0,0
2408811,175619,-2,24.0,13.0,Active,0,0
2636030,121129,-55,10.0,5.0,Active,0,0
2174560,399822,-23,30.0,28.0,Active,0,0
1207275,440916,-74,10.0,2.0,Active,0,0
2238882,434076,-25,24.0,5.0,Active,0,0
1622749,453961,-73,24.0,8.0,Active,6,6
2035604,121130,-19,36.0,23.0,Active,0,0
1723185,427159,-31,12.0,5.0,Active,0,0
2137549,185833,-3,16.0,5.0,Active,0,0
1456360,365802,-79,7.0,0.0,Completed,0,0
